          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
         
node   3 sent_total  10308  recv_total  10242

node   4  (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   0,    0) (   4,    1) (   2,    3) (   0,    4)
          (   0,   10) (   0,    4) (   0,    0) (  20,    1) (  30,   13) (  40,   34) (  20,   42) (   0,   20) (   0,    0) (  20,    1)
          (  30,   13) (  40,   34) (  20,   42) (   0,   20) (   0,    0) (  20,    1) (  30,   13) (  40,   34) (  20,   42) (   0,   20)
          (   0,    0) (  20,    1) (  30,   13) (  40,   34) (  20,   42) (   0,   20) (   0,    0) (  20,    1) (  30,   13) (  40,   34)
          (  20,   42) (   0,   20) (   0,    0) (  20,    1) (  30,   13) (  40,   34) (  20,   42) (   0,   20) (   0,    0) (  20,    1)
          (  30,   13) (  29,   34) (  10,   38) (  10,   18) (   0,    1) (  19,    1) (  25,   10) (  28,   27) (  28,   32) (   0,   24)
          (   0,    1) (  18,    1) (  23,   12) (  35,   28) (  17,   40) (   0,   22) (   0,    0) (  19,    1) (  25,   12) (  17,   29)
          (  37,   32) (   0,   25) (   0,    0) (  18,    1) (  25,   10) (  26,   26) (  28,   36) (   0,   21) (   0,    1) (   9,    0)
          (  32,   12) (  27,   29) (  27,   35) (   0,   21) (   0,    2) (  18,    1) (  27,   12) (  34,   29) (  19,   36) (   0,   19)
          (   0,    1) (  19,    1) (  29,   11) (  28,   29) (  29,   40) (   0,   20) (   0,    2) (  19,    1) (  25,    9) (  36,   34)
          (  18,   37) (   0,   16) (   0,    0) (   9,    0) (  19,    2) (  46,   24) (  20,   34) (   0,   20) (   0,    1) (   8,    0)
          (  27,    3) (  27,   26) (  27,   34) (   0,   15) (   0,    4) (   9,    0) (  19,    2) (  46,   28) (  19,   33) (   0,   17)
          (   0,    0) (   6,    0) (  27,    3) (  24,   20) (  26,   36) (   0,   20) (   0,    0) (   8,    0) (  17,    2) (  43,   26)
          (  18,   33) (   0,   19) (   0,    1) (   8,    0) (  17,    2) (  42,   27) (  16,   38) (   0,   18) (   0,    0) (   8,    0)
          (   9,    1) (  49,   26) (  17,   33) (   0,   13) (   0,    3) (   9,    0) (  24,    3) (  32,   26) (  15,   33) (   0,   17)
          (   0,    2) (   8,    0) (  25,    3) (  25,   22) (  26,   33) (   0,   18) (   0,    0) (   9,    0) (  24,    3) (  32,   25)
          (  18,   33) (   0,   18) (   0,    3) (   9,    0) (  24,    3) (  32,   28) (  17,   29) (   0,   16) (   0,    4) (   7,    0)
          (  21,    3) (  34,   22) (  16,   38) (   0,   16) (   0,    3) (   8,    0) (  26,    3) (  32,   24) (  17,   35) (   0,   16)
          (   0,    0) (   8,    0) (  25,    3) (  31,   28) (   9,   34) (   7,   15) (   0,    1) (   7,    0) (  20,    3) (  32,   24)
          (  17,   34) (   0,   16) (   0,    1) (   8,    0) (  24,    3) (  33,   25) (  18,   35) (   0,   19) (   0,    0) (   9,    0)
          (   9,    1) (  48,   23) (  18,   32) (   0,   18) (   0,    4) (   8,    0) (   8,    1) (  40,   21) (  24,   37) (   0,   18)
          (   0,    2) (   9,    0) (  25,    3) (  34,   28) (  15,   33) (   0,   15) (   0,    4) (   8,    0) (  25,    3) (  15,   26)
          (  35,   27) (   0,   21) (   0,    2) (   7,    0) (  24,    3) (  32,   26) (  18,   33) (   0,   23) (   0,    0) (   8,    0)
          (  26,    3) (  34,   28) (  16,   32) (   0,   17) (   0,    2) (   8,    0) (  23,    3) (  26,   23) (  23,   29) (   0,   21)
          (   0,    1) (   8,    0) (  25,    3) (  23,   24) (  15,   29) (   8,   18) (   0,    4) (   7,    0) (  23,    3) (  31,   25)
          (   0,   32) (  14,   16) (   0,    2) (   8,    0) (   7,    1) (  39,   25) (  23,   33) (   0,   18) (   0,    4) (   8,    0)
          (  24,    3) (  24,   21) (  25,   30) (   0,   22) (   0,    0) (   7,    0) (   9,    1) (  40,   25) (  21,   34) (   0,   17)
          (   0,    0) (   9,    0) (  23,    3) (  34,   28) (  17,   33) (   0,   19) (   0,    0) (   9,    0) (  26,    3) (  17,   23)
          (  32,   34) (   0,   21) (   0,    1) (   9,    0) (  25,    3) (  31,   29) (  17,   32) (   0,   17) (   0,    2) (   9,    0)
          (  24,    3) (  33,   27) (  15,   35) (   0,   19) (   0,    0) (   8,    0) (  16,    2) (  42,   26) (  17,   31) (   0,   20)
          (   0,    2) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0)
          (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   9,    0) (  27,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   9,    0) (  27,    3) (  36,   31)
         
node   4 sent_total  10279  recv_total  10201

node   5  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   2,    1) (   2,    2) (   5,    4)
          (   0,    5) (   0,    4) (   0,    0) (  10,    1) (  40,   13) (  40,   34) (  20,   42) (   0,   20) (   0,    0) (  10,    1)
          (  40,   13) (  40,   34) (  20,   42) (   0,   20) (   0,    0) (  10,    1) (  40,   13) (  40,   34) (  20,   42) (   0,   20)
          (   0,    0) (  10,    1) (  40,   13) (  40,   34) (  20,   42) (   0,   20) (   0,    0) (  10,    1) (  40,   13) (  40,   34)
          (  20,   42) (   0,   20) (   0,    0) (  10,    1) (  40,   13) (  40,   34) (  20,   42) (   0,   20) (   0,    0) (  10,    1)
          (  40,   13) (  37,   34) (  18,   36) (   0,   17) (   0,    1) (   7,    1) (  25,   11) (  44,   27) (  16,   32) (   0,   19)
          (   0,    1) (   9,    1) (  36,   11) (  29,   25) (  28,   37) (   0,   22) (   0,    0) (   9,    1) (  35,   12) (  36,   32)
          (  18,   33) (   0,   22) (   0,    0) (   8,    1) (  37,    9) (  26,   29) (  28,   39) (   0,   21) (   0,    1) (  10,    1)
          (  25,   10) (  43,   29) (  19,   37) (   0,   20) (   0,    2) (   0,    0) (  45,   12) (  23,   29) (  26,   33) (   0,   24)
          (   0,    1) (   0,    0) (  30,    8) (  43,   31) (  18,   37) (   0,   18) (   0,    1) (  10,    1) (  39,    9) (  36,   34)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  32,    3) (  37,   23) (  18,   38) (   0,   19) (   0,    1) (   0,    0)
          (  36,    3) (  36,   28) (  17,   38) (   0,   13) (   0,    4) (   0,    0) (  38,    3) (  35,   28) (  19,   35) (   0,   18)
          (   0,    0) (   0,    0) (  25,    2) (  22,   21) (  33,   38) (   0,   20) (   0,    1) (   0,    0) (  32,    3) (  33,   26)
          (  17,   34) (   0,   17) (   0,    1) (   0,    0) (  35,    3) (  33,   26) (   7,   34) (   8,   20) (   0,    1) (   0,    0)
          (  33,    3) (  31,   26) (  18,   38) (   0,   15) (   0,    3) (   0,    0) (  29,    3) (  29,   25) (  14,   29) (   0,   20)
          (   0,    2) (   0,    0) (  25,    2) (  43,   23) (  15,   31) (   0,   17) (   0,    0) (   0,    0) (  22,    2) (  33,   25)
          (  25,   35) (   0,   19) (   0,    2) (   0,    0) (  30,    3) (  31,   29) (  16,   30) (   0,   18) (   0,    3) (   0,    0)
          (  17,    1) (  47,   26) (  16,   36) (   0,   13) (   0,    4) (   0,    0) (  26,    2) (  32,   23) (  23,   37) (   0,   17)
          (   0,    0) (   0,    0) (  34,    3) (  23,   26) (  22,   36) (   0,   16) (   0,    1) (   0,    0) (  16,    1) (  42,   23)
          (  24,   37) (   0,   18) (   0,    1) (   0,    0) (  32,    3) (  33,   21) (  17,   37) (   0,   19) (   0,    0) (   0,    0)
          (  32,    3) (  33,   24) (  17,   34) (   0,   16) (   0,    4) (   0,    0) (  32,    3) (  26,   20) (  25,   38) (   0,   19)
          (   0,    1) (   0,    0) (  31,    3) (  34,   26) (  14,   33) (   0,   15) (   0,    3) (   0,    0) (  34,    3) (  24,   25)
          (  26,   31) (   0,   19) (   0,    2) (   0,    0) (  24,    2) (  40,   24) (  17,   36) (   0,   22) (   0,    0) (   0,    0)
          (  25,    2) (  33,   26) (  16,   29) (   8,   17) (   0,    2) (   0,    0) (  32,    3) (  32,   27) (  18,   30) (   0,   20)
          (   0,    1) (   0,    0) (  30,    3) (  28,   26) (  17,   30) (   0,   16) (   0,    4) (   0,    0) (  24,    2) (  37,   25)
          (  15,   36) (   0,   16) (   0,    3) (   0,    0) (  30,    3) (  29,   26) (  18,   30) (   0,   19) (   0,    3) (   0,    0)
          (  31,    3) (  25,   26) (  26,   33) (   0,   21) (   0,    0) (   0,    0) (  33,    3) (  32,   28) (  17,   35) (   0,   20)
          (   0,    0) (   0,    0) (  34,    3) (  24,   28) (  23,   31) (   0,   21) (   0,    0) (   0,    0) (  26,    2) (  40,   25)
          (   8,   32) (   9,   20) (   0,    1) (   0,    0) (  33,    3) (  29,   30) (  15,   31) (   0,   19) (   0,    1) (   0,    0)
          (  31,    3) (  34,   27) (  17,   32) (   0,   18) (   0,    0) (   0,    0) (  33,    3) (  26,   26) (  25,   33) (   0,   17)
          (   0,    2) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
         
node   5 sent_total  10246  recv_total  10220

node   6  (   0,    0) (   1,    0) (   0,    0) (   0,    1) (   0,    0) (   0,    0) (   0,    0) (   2,    1) (   2,    2) (   5,    4)
          (   0,    5) (   0,    3) (   0,    0) (  10,    1) (  40,   13) (  40,   34) (  20,   42) (   0,   20) (   0,    0) (  10,    1)
          (  40,   13) (  40,   34) (  20,   42) (   0,   20) (   0,    0) (  10,    1) (  40,   13) (  40,   34) (  20,   42) (   0,   20)
          (   0,    0) (  10,    1) (  40,   13) (  40,   34) (  20,   42) (   0,   20) (   0,    0) (  10,    1) (  40,   13) (  40,   34)
          (  20,   42) (   0,   20) (   0,    0) (  10,    1) (  40,   13) (  40,   34) (  20,   42) (   0,   20) (   0,    0) (  10,    1)
          (  40,   13) (  35,   34) (  18,   36) (   0,   19) (   0,    1) (  10,    1) (  34,   12) (  33,   28) (  14,   32) (   0,   25)
          (   0,    1) (   9,    1) (  31,   10) (  28,   29) (  27,   36) (   0,   21) (   0,    0) (   9,    1) (  38,   13) (  27,   28)
          (  27,   34) (   0,   25) (   0,    0) (   0,    0) (  43,   11) (  36,   29) (  16,   39) (   0,   21) (   0,    1) (  10,    1)
          (  37,   12) (  37,   28) (   9,   35) (   9,   22) (   0,    2) (  10,    1) (  37,   12) (  26,   27) (  25,   35) (   0,   23)
          (   0,    0) (   8,    1) (  26,   10) (  46,   31) (  19,   39) (   0,   17) (   0,    2) (   9,    1) (  34,   10) (  30,   32)
          (  18,   34) (   0,   20) (   0,    0) (   0,    0) (  30,    2) (  37,   19) (  26,   39) (   0,   19) (   0,    1) (   0,    0)
          (  34,    3) (  35,   24) (  18,   35) (   0,   17) (   0,    3) (   0,    0) (  35,    3) (  32,   25) (  17,   37) (   0,   16)
          (   0,    0) (   0,    0) (  24,    2) (  34,   24) (  15,   34) (   8,   19) (   0,    1) (   0,    0) (  33,    3) (  32,   26)
          (  17,   33) (   0,   20) (   0,    1) (   0,    0) (  35,    3) (  24,   22) (  25,   36) (   0,   18) (   0,    1) (   0,    0)
          (  34,    3) (  36,   24) (   0,   38) (  14,   14) (   0,    3) (   0,    0) (  34,    3) (  25,   24) (  26,   33) (   0,   17)
          (   0,    1) (   0,    0) (  35,    3) (  23,   27) (  24,   34) (   0,   20) (   0,    0) (   0,    0) (  31,    3) (  27,   27)
          (   0,   30) (  16,   20) (   0,    3) (   0,    0) (  30,    3) (  23,   25) (  15,   28) (   8,   17) (   0,    4) (   0,    0)
          (  34,    3) (  33,   26) (   8,   32) (   9,   15) (   0,    3) (   0,    0) (  26,    2) (  41,   26) (  17,   36) (   0,   19)
          (   0,    0) (   0,    0) (  32,    3) (  31,   26) (  17,   34) (   0,   15) (   0,    1) (   0,    0) (  25,    2) (  42,   24)
          (  16,   38) (   0,   19) (   0,    1) (   0,    0) (  29,    3) (  34,   27) (  16,   36) (   0,   17) (   0,    0) (   0,    0)
          (  24,    2) (  33,   25) (  25,   35) (   0,   17) (   0,    4) (   0,    0) (  24,    2) (  31,   23) (  24,   35) (   0,   18)
          (   0,    2) (   0,    0) (  33,    3) (  30,   26) (  16,   36) (   0,   14) (   0,    3) (   0,    0) (  24,    2) (  34,   26)
          (  23,   32) (   0,   19) (   0,    2) (   0,    0) (  25,    2) (  30,   24) (  24,   33) (   0,   22) (   0,    0) (   0,    0)
          (  30,    3) (  30,   25) (  16,   30) (   0,   19) (   0,    2) (   0,    0) (  29,    3) (  33,   25) (  16,   33) (   0,   18)
          (   0,    1) (   0,    0) (  30,    3) (  36,   26) (  16,   29) (   0,   18) (   0,    4) (   0,    0) (  30,    3) (  17,   22)
          (  28,   34) (   0,   12) (   0,    2) (   0,    0) (  33,    3) (  15,   25) (  26,   34) (   9,   18) (   0,    4) (   0,    0)
          (  22,    2) (  41,   27) (  18,   31) (   0,   21) (   0,    0) (   0,    0) (  27,    2) (  38,   25) (  16,   36) (   0,   17)
          (   0,    0) (   0,    0) (  35,    3) (  34,   27) (  15,   31) (   0,   20) (   0,    0) (   0,    0) (  30,    3) (  33,   23)
          (  17,   32) (   0,   19) (   0,    1) (   0,    0) (  36,    3) (  30,   29) (  17,   31) (   0,   19) (   0,    2) (   0,    0)
          (  32,    3) (  31,   26) (  16,   30) (   0,   21) (   0,    0) (   0,    0) (  33,    3) (  31,   27) (  16,   33) (   0,   15)
          (   0,    2) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
          (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31)
          (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0)
          (  36,    3) (  36,   31) (  18,   38) (   0,   18) (   0,    0) (   0,    0) (  36,    3) (  36,   31) (  18,   38) (   0,   18)
